"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.920391583E0,4.875318145E-1,4.566157946E-1,-2.394402650E0
3.930420584E0,3.774095941E-1,2.958090319E-1,-1.866114902E0
3.940449583E0,7.727084521E-2,5.418819398E-2,-1.134269205E0
3.950478584E0,-1.312366988E-1,-1.453323989E-1,-5.218879706E-1
3.960507583E0,-1.578418589E-1,-2.825586565E-1,1.384322459E-1
3.970536584E0,-1.018129980E-1,-3.077543087E-1,8.533561009E-1
3.980565583E0,-6.887446281E-2,-2.189093752E-1,1.661184611E0
3.990594584E0,-1.954651102E-3,-1.705255660E-1,2.459784461E0
4.000623583E0,3.072344182E-1,-3.351701488E-1,3.050995851E0
4.010652584E0,4.944252066E-1,-6.259349339E-1,3.190724425E0
4.020681583E0,5.587482333E-1,-8.433709569E-1,2.946228365E0
4.030710584E0,5.311884787E-1,-8.520841853E-1,2.434123955E0
4.040739583E0,2.827133884E-1,-6.187533836E-1,2.049573632E0
4.050768584E0,3.127875189E-1,-3.424908628E-1,2.022323268E0
4.060797583E0,6.747508523E-1,-9.128000647E-2,2.072251473E0
4.070826584E0,1.153434331E0,1.803809018E-1,2.353498453E0
4.080855583E0,1.432407183E0,4.367649360E-1,3.360052773E0
4.090884584E0,1.339282964E0,4.431594510E-1,4.721629563E0
4.100914167E0,8.767593623E-1,2.709672824E-2,5.269882044E0
4.110943167E0,3.338264221E-1,-6.336409794E-1,5.064214420E0
4.120972167E0,-1.960898715E-2,-1.064595245E0,4.413205894E0
4.131001167E0,-4.505420724E-1,-1.033300947E0,3.299530583E0
4.141030167E0,-3.991155550E-1,-9.432960717E-1,2.302103181E0
4.151059167E0,6.462178286E-2,-8.660640009E-1,1.514638769E0
4.161088167E0,3.998015795E-1,-5.591120763E-1,1.049406810E0
4.171117167E0,5.537115879E-1,-1.508254194E-1,9.570821983E-1
4.181146167E0,6.149665806E-1,1.766595876E-1,1.052889411E0
4.191175167E0,4.779246930E-1,2.949179162E-1,1.007464147E0
4.201204167E0,2.311229662E-1,1.356030706E-1,8.884931892E-1
4.211233167E0,2.586351939E-1,-2.025231381E-1,7.320117581E-1
4.221262167E0,9.230929001E-2,-4.113228236E-1,4.214918625E-1
4.231291167E0,9.129096086E-2,-4.866915330E-1,-4.221806645E-2
4.241320167E0,4.636686330E-1,-5.166414101E-1,-5.994349140E-1
4.251349167E0,7.451433619E-1,-5.180114128E-1,-1.258119079E0
4.261378167E0,8.337731910E-1,-3.600041507E-1,-1.862798361E0
4.271407167E0,8.108666506E-1,1.002379408E-1,-2.191474446E0
4.281436167E0,8.324044309E-1,5.852779278E-1,-2.214479731E0
4.291465167E0,1.020552628E0,7.276712237E-1,-2.393161286E0
4.301494167E0,1.596296305E0,2.151544395E-1,-2.581573192E0
4.311523167E0,3.929383736E-1,4.790685180E-1,-2.013560046E0
4.321552167E0,3.681637437E-2,7.486058637E-1,-2.806338408E0
4.331581167E0,-7.526706288E-1,7.266526388E-1,-3.202505980E0
4.341610167E0,-6.202836730E-1,5.762705845E-1,-3.770693373E0
4.351639167E0,-2.734099384E-1,4.592830020E-1,-4.350892702E0
4.361668167E0,-3.002929875E-1,4.475227895E-1,-4.911446555E0
4.371697167E0,-2.939436239E-1,5.303586857E-1,-4.716986874E0
4.381726167E0,6.799389040E-2,7.385065529E-1,-3.781658072E0
4.391755167E0,3.145940527E-1,1.084250953E0,-2.781322850E0
4.401784167E0,3.156627410E-1,1.410895422E0,-1.844669654E0
4.411813167E0,2.084620819E-1,1.568090068E0,-1.060918223E0
4.421842167E0,2.981233233E-1,1.487834840E0,-1.366598963E0
4.431871167E0,-2.603966128E-2,1.461482170E0,-1.826029315E0
4.441900167E0,-2.698927651E-1,1.470680279E0,-2.329025517E0
4.451929167E0,-2.235016505E-1,1.365299566E0,-2.391663229E0
4.461958167E0,-5.660239968E-2,1.267212523E0,-2.165965383E0
4.471987167E0,-7.506279040E-2,1.179505750E0,-1.735397472E0
4.482016167E0,-1.175933174E-1,1.009441676E0,-7.582926536E-1
4.492045167E0,-5.857207082E-2,1.019747832E0,6.646337074E-1
4.502074167E0,-1.236979933E-1,1.225385051E0,1.790487599E0
4.512103167E0,-2.293514974E-1,1.346219370E0,2.312091980E0
4.522132167E0,-1.389677960E-1,1.286569877E0,2.136805319E0
4.532161167E0,1.551054351E-1,1.138175437E0,1.493725618E0
4.542190167E0,4.687421890E-1,9.418561949E-1,1.007565304E0
4.552219167E0,6.301617399E-1,7.044681564E-1,1.275310478E0
4.562248167E0,4.537849382E-1,5.935011595E-1,2.110764159E0
4.572277167E0,1.109630500E-1,5.265575570E-1,3.341131768E0
4.582306167E0,-6.105598630E-1,3.769961594E-1,4.546591408E0
4.592335167E0,-1.175259941E0,-1.724636257E-2,5.288176228E0
4.602364167E0,-1.274379017E0,-3.657262360E-1,5.171190984E0
4.612393167E0,-1.068186239E0,-4.346276325E-1,4.784306452E0
4.622422167E0,-5.912984403E-1,-1.982977939E-1,4.866637588E0
4.632451167E0,-2.877179107E-1,1.044558299E-1,4.979382430E0
4.642480167E0,-3.370700553E-1,1.218629909E-1,4.518969746E0
4.652509167E0,-5.222898936E-1,-1.074551591E-1,3.397081436E0
4.662537167E0,-8.382737929E-1,-3.168180777E-1,2.065303811E0
4.672566167E0,-1.175705572E0,-5.662534270E-1,8.038728690E-1
4.682595167E0,-1.373212603E0,-9.264518514E-1,5.248460770E-2
4.692624167E0,-1.722489890E0,-9.540265895E-1,-3.941029197E-1
4.702653167E0,-1.816850941E0,-7.893102323E-1,-6.361384714E-1
4.712682167E0,-1.247647886E0,-6.514393191E-1,-4.732262725E-1
4.722711167E0,-9.284958187E-1,-3.737315127E-1,-3.967435223E-1
4.732740167E0,-6.004635854E-1,-1.393724781E-1,-3.814653325E-1
4.742769167E0,-4.268900120E-1,3.330252439E-2,-4.150809753E-1
4.752798167E0,-2.472802848E-1,5.773029104E-2,-6.077835685E-1
4.762827167E0,-1.525401154E-1,2.529680908E-1,-9.118569088E-1
4.772856167E0,3.383625823E-1,-1.453974491E-1,-1.482835178E0
4.782885167E0,3.583307507E-1,-3.600715399E-1,-1.843696677E0
4.792914167E0,4.646460682E-1,-2.053162068E-1,-1.939335490E0
4.802943167E0,7.290833994E-1,7.057574674E-2,-2.120537195E0
4.812972167E0,1.013785426E0,2.660915816E-1,-2.380649999E0
4.823001167E0,1.260696240E0,4.283227260E-1,-2.656667814E0
4.833030167E0,1.218276298E0,4.606956893E-1,-2.784827086E0
4.843059167E0,1.035755023E0,3.996495885E-1,-2.790733359E0
4.853088167E0,8.394525184E-1,2.586963156E-1,-2.611514445E0
4.863117167E0,6.161927417E-1,-1.005763485E-1,-2.084106703E0
4.873146167E0,3.657697977E-1,-2.635554980E-1,-1.838327179E0
4.883175167E0,-9.882145286E-2,-2.466674235E-1,-1.364504490E0
4.893204167E0,-4.313112380E-1,-3.972012131E-1,-8.659129965E-1
4.903233167E0,-4.627438228E-1,-6.255048712E-1,-5.653824842E-1
4.913262167E0,-2.987124668E-1,-7.307173307E-1,-5.332666522E-1
4.923291167E0,-9.659092281E-2,-6.375008726E-1,-9.623131174E-1
4.933320167E0,2.554845862E-2,-4.734146990E-1,-1.661158884E0
4.943349167E0,1.525776107E-1,-4.604515681E-1,-2.214520077E0
4.953378167E0,2.622930476E-1,-4.402016370E-1,-2.361957035E0
4.963407167E0,3.127336514E-1,-3.823910929E-1,-2.287580452E0
4.973436167E0,2.866143949E-1,-3.668433465E-1,-2.330731734E0
4.983465167E0,1.621479678E-1,-3.763241681E-1,-2.318464276E0
4.993494167E0,-9.662754100E-2,-3.759303582E-1,-2.125188655E0
5.003523167E0,-3.187927190E-1,-4.007724001E-1,-1.735500383E0
5.013552167E0,-3.853527807E-1,-5.026889303E-1,-1.401874630E0
5.023581167E0,-3.214279129E-1,-5.565562584E-1,-1.104641363E0
5.033610167E0,-1.647421216E-1,-3.346626104E-1,-7.810845155E-1
5.043639167E0,1.269188590E-1,-2.193173647E-2,-5.465784234E-1
5.053668167E0,5.015948432E-1,1.984745260E-1,-3.703468519E-1
5.063697167E0,8.120678148E-1,2.793982364E-1,1.536981565E-1
5.073726167E0,7.983685926E-1,9.714607939E-2,1.020955428E0
5.083755167E0,4.160516131E-1,-2.556426072E-1,2.388691090E0
5.093784167E0,-1.827625093E-1,-5.460400410E-1,4.132700926E0
5.103813167E0,-2.797583153E-1,-1.021403032E0,5.684152595E0
5.113842167E0,-3.120064770E-1,-1.163141586E0,5.989006539E0
5.123871167E0,-6.953646994E-1,-6.040271710E-1,5.040984017E0
5.133900167E0,8.336491569E-1,-1.404071429E-1,3.431611583E0
5.143929167E0,2.128787763E0,3.057624547E-1,2.817185578E0
5.153958167E0,2.505800002E0,9.890328464E-1,3.077938651E0
5.163987167E0,2.366982863E0,1.653196584E0,3.779803335E0
5.174016167E0,2.046954956E0,1.776608794E0,4.452688633E0
5.184045167E0,1.539862926E0,1.249591062E0,4.718616493E0
5.194074167E0,9.691276087E-1,4.931303407E-1,4.071947771E0
5.204103167E0,4.804757601E-1,8.636191338E-2,3.080167610E0
5.214132167E0,2.065749844E-1,1.330095381E-2,2.588738955E0
5.224161167E0,9.607356300E-2,1.048383839E-1,2.366194512E0
5.234190167E0,3.670597300E-1,1.136999854E-1,2.201988909E0
5.244219167E0,5.807744754E-1,1.143247604E-1,1.928909905E0
5.254248167E0,6.161966155E-1,1.566255650E-1,1.577986334E0
5.264277167E0,5.870045010E-1,1.826583923E-1,1.124687957E0
5.274306167E0,4.869431095E-1,7.825562596E-2,5.269382107E-1
5.284335167E0,3.494011388E-1,-1.567461638E-1,7.231134653E-2
5.294364167E0,2.029214066E-1,-4.237367548E-1,-3.245269006E-1
5.304392167E0,2.715483494E-2,-6.193778662E-1,-7.355797291E-1
5.314421167E0,-3.781738800E-2,-7.126475340E-1,-1.227646315E0
5.324450167E0,4.709576807E-2,-6.801069018E-1,-1.868295913E0
5.334479167E0,3.661671160E-1,-6.793429631E-1,-2.559973578E0
5.344508167E0,6.246883806E-1,-5.684917411E-1,-2.933838699E0
5.354537167E0,7.517445029E-1,-2.961300440E-1,-3.053442326E0
5.364566167E0,8.151969523E-1,-2.317671101E-1,-3.163642461E0
5.374595167E0,7.749799492E-1,-3.817360586E-1,-3.269227388E0
5.384624167E0,4.702191225E-1,-4.959190241E-1,-3.398335664E0
5.394653167E0,-6.499419111E-2,-5.672724505E-1,-3.452444043E0
5.404682167E0,-4.905872039E-1,-8.061389574E-1,-3.422810354E0
5.414711167E0,-7.542199948E-1,-1.005498606E0,-3.493140664E0
5.424740167E0,-8.449001500E-1,-1.090784339E0,-3.664132546E0
5.434769167E0,-6.299846423E-1,-1.024476036E0,-3.979407982E0
5.444798167E0,-3.213714507E-1,-8.385731703E-1,-4.318311431E0
5.454827167E0,2.612069547E-2,-5.411922607E-1,-4.220167086E0
5.464856167E0,1.928675212E-1,-1.877581877E-1,-3.871342666E0
5.474885167E0,3.831854737E-1,-5.421099812E-2,-3.559980186E0
5.484914167E0,1.111864684E-1,8.545150191E-2,-3.508158653E0
5.494943167E0,-3.138960048E-1,1.277704328E-1,-3.459693421E0
5.504972167E0,-6.433002873E-1,5.783919543E-2,-3.181221530E0
5.515001167E0,-8.538639316E-1,-5.921182930E-2,-2.744002411E0
5.525030167E0,-1.152252463E0,-4.348223448E-2,-2.168512430E0
5.535059167E0,-1.221758827E0,9.366917878E-2,-1.428951917E0
5.545088167E0,-9.805407889E-1,2.714064083E-1,-5.762179595E-1
5.555117167E0,-5.989857747E-1,5.422851053E-1,2.324385166E-1
5.565146167E0,-1.314628125E-1,8.868723410E-1,9.415227574E-1
5.575175167E0,1.507236231E-1,1.242816624E0,1.565767407E0
5.585204167E0,1.605734405E-1,1.479468059E0,2.066673229E0
5.595233167E0,-1.386946762E-1,1.441000982E0,2.585369790E0
5.605262167E0,-4.080714428E-1,1.132367398E0,3.196357632E0
5.615291167E0,-4.122644081E-1,5.930585253E-1,3.607930278E0
5.625320167E0,-3.436640700E-1,2.315245968E-1,3.719719101E0
5.635349167E0,-4.804540523E-1,3.540398446E-1,3.566629055E0
5.645378167E0,-7.566047086E-1,8.180754635E-1,3.337157416E0
5.655407167E0,-6.280687290E-1,1.203456969E0,3.274296924E0
5.665436167E0,-2.411933333E-1,1.369576365E0,3.396893740E0
5.675464167E0,4.501595914E-2,1.360372848E0,3.713559644E0
5.685493167E0,1.093041127E-1,1.045239499E0,4.233220995E0
5.695522167E0,-1.722859617E-1,4.172204715E-1,4.810196754E0
5.705551167E0,-7.320599245E-1,-4.110200840E-1,5.192721602E0
5.715580167E0,-1.268599629E0,-1.087493526E0,5.151302265E0
5.725609167E0,-1.734184906E0,-1.445425570E0,4.275870001E0
5.735638167E0,-2.034056145E0,-1.468220648E0,2.870456636E0
5.745667167E0,-1.847002108E0,-1.452106014E0,1.576519852E0
5.755696167E0,-1.447921892E0,-1.419617714E0,7.179527128E-1
5.765725167E0,-9.655963290E-1,-1.116737206E0,6.304052764E-1
5.775754167E0,-5.051544819E-1,-6.733557066E-1,1.140079583E0
5.785783167E0,-1.689965922E-1,-4.390180144E-1,1.381049187E0
5.795812167E0,8.140263397E-2,-4.984236789E-1,1.073925939E0
5.805841167E0,2.107529114E-1,-6.510357150E-1,5.441804802E-1
5.815870167E0,1.499990069E-1,-7.445572516E-1,-9.544410110E-2
5.825899167E0,-1.528580943E-2,-8.654586679E-1,-6.940557271E-1
5.835928167E0,-9.030447163E-2,-9.821047729E-1,-1.200322861E0
5.845957167E0,-3.863180464E-1,-9.203111055E-1,-1.859035678E0
5.855986167E0,-5.763015747E-1,-8.031907913E-1,-2.455025412E0
5.866015167E0,-4.476476641E-1,-7.407682559E-1,-2.885730148E0
5.876044167E0,-2.584599419E-1,-6.024792668E-1,-3.251905012E0
5.886073167E0,-4.801104918E-2,-4.475067097E-1,-3.513969031E0
5.896102167E0,7.557884373E-2,-2.789386453E-1,-3.702218385E0
5.906131167E0,1.367008853E-1,-1.778095888E-1,-3.748576865E0
5.916160167E0,1.707224345E-1,-1.244521379E-1,-3.685128728E0
5.926189167E0,2.129569828E-1,-8.817001864E-2,-3.619241132E0
5.936218167E0,1.654606713E-1,-1.727803986E-1,-3.501180586E0
5.946247167E0,-1.022751108E-2,-3.812403609E-1,-3.136625986E0
5.956276167E0,-1.810205507E-1,-5.913457297E-1,-2.505954661E0
5.966304167E0,-2.569751511E-1,-6.037475279E-1,-1.970166104E0
5.976333167E0,-2.173286170E-1,-4.636381544E-1,-1.673357345E0
5.986362167E0,-4.837463636E-2,-2.138917333E-1,-1.603128777E0
5.996391167E0,1.535661190E-1,6.608786255E-2,-1.918000755E0
6.006420167E0,2.809287451E-1,4.476248235E-1,-2.461332804E0
6.016449167E0,4.248490779E-1,8.592881012E-1,-2.742219011E0
6.026478167E0,5.882762338E-1,1.121285901E0,-2.626961035E0
6.036507167E0,5.717465206E-1,1.207080196E0,-2.204644715E0
6.046536167E0,4.405769186E-1,1.004312352E0,-1.704729996E0
6.056565167E0,2.745535990E-1,6.174235806E-1,-1.280860071E0
6.066594167E0,-2.507399362E-1,2.478251722E-1,-4.746120626E-1
6.076623167E0,-7.455748133E-1,1.529514670E-2,7.375134033E-1
6.086652167E0,-9.729323919E-1,-1.017340972E-1,1.527169937E0
6.096681167E0,-9.324822311E-1,-3.927413955E-2,1.452562389E0
6.106710459E0,-5.881896219E-1,1.635780506E-1,8.339193714E-1
6.116739458E0,-4.325598378E-2,5.064451817E-1,5.512784153E-1
6.126768459E0,6.146772896E-1,9.687827691E-1,8.299163675E-1
6.136797458E0,1.197073710E0,1.342547465E0,1.518636510E0
6.146826459E0,1.299772451E0,1.419109006E0,2.211782411E0
6.156855458E0,9.130652359E-1,1.135594184E0,2.716210595E0
6.166884459E0,3.906291620E-1,6.548792361E-1,3.316866993E0
6.176913458E0,2.569951778E-3,1.496404812E-1,3.905085778E0
6.186942459E0,1.934415168E-2,-6.034823567E-2,3.961504977E0
6.196971458E0,3.384139647E-1,1.072753572E-1,3.594372924E0
6.207000459E0,7.567600983E-1,4.312470648E-1,3.388469072E0
6.217028459E0,1.351307032E0,7.513382676E-1,3.442997866E0
6.227057458E0,1.726270700E0,9.646131197E-1,3.667860730E0
6.237086459E0,1.617197908E0,9.812282753E-1,3.876697546E0
6.247115458E0,1.184809686E0,5.981301078E-1,3.732094733E0
6.257144459E0,5.376562667E-1,-1.224322173E-1,3.236758969E0
6.267173458E0,9.919662483E-2,-8.392686966E-1,3.116878184E0
6.277202459E0,2.111896801E-1,-1.328453190E0,3.252320749E0
6.287231458E0,4.694920944E-1,-1.561913508E0,3.164420140E0
6.297260459E0,5.753006045E-1,-1.541741198E0,2.913894432E0
6.307289458E0,6.447296391E-1,-1.346431185E0,2.488025343E0
6.317318459E0,5.858896562E-1,-1.049665111E0,1.762231514E0
6.327347458E0,6.470613626E-1,-7.541186187E-1,1.148253990E0
6.337376459E0,8.368108195E-1,-5.686294430E-1,6.111053717E-1
6.347405458E0,9.281063211E-1,-5.237889004E-1,8.553833306E-2
6.357434459E0,9.909384540E-1,-6.343919080E-1,-4.942277169E-1
6.367463458E0,9.916942066E-1,-7.311343834E-1,-1.139059244E0
6.377492459E0,9.791004735E-1,-7.399850214E-1,-1.733921635E0
6.387521458E0,9.554598883E-1,-6.863792101E-1,-2.090316446E0
6.397550459E0,9.417317954E-1,-6.080344141E-1,-2.464180398E0
6.407579458E0,9.298582931E-1,-5.206549390E-1,-2.889917339E0
6.417608459E0,9.401989478E-1,-4.182900734E-1,-3.304044634E0
6.427637458E0,9.038948283E-1,-3.159176065E-1,-3.595586806E0
6.437665458E0,8.289851253E-1,-3.157361966E-1,-3.790364576E0
6.447694459E0,6.958730417E-1,-4.321134759E-1,-3.887223119E0
6.457723458E0,4.790998737E-1,-4.720324172E-1,-3.836346495E0
6.467752459E0,1.210868461E-1,-5.189104222E-1,-3.646505529E0
6.477781458E0,-1.205263904E-1,-5.554028951E-1,-3.459775282E0
6.487810459E0,-3.155620227E-1,-5.711542708E-1,-3.390705047E0
6.497839458E0,-3.600177455E-1,-5.233437811E-1,-3.699304132E0
6.507868459E0,-3.917196677E-1,-3.554665652E-1,-4.072889172E0
6.517897458E0,-3.168886098E-1,-5.750736594E-2,-4.069915863E0
6.527926459E0,-7.149880283E-2,2.224598046E-1,-3.659966989E0
6.537955458E0,1.368027730E-1,4.502252264E-1,-3.047899166E0
6.547984459E0,3.532205035E-1,6.327467939E-1,-2.488936340E0
6.558013458E0,4.020766946E-1,7.486973727E-1,-1.989761878E0
6.568042459E0,2.754375518E-1,8.224466957E-1,-1.426290264E0
6.578071458E0,3.087698239E-1,8.247414355E-1,-1.020864211E0
6.588100458E0,4.541735588E-1,7.652018698E-1,-9.660740465E-1
6.598129458E0,5.418138928E-1,6.740348607E-1,-1.047233400E0
6.608158458E0,5.286958107E-1,6.753387898E-1,-8.202690464E-1
6.618187458E0,4.543245631E-1,8.482796945E-1,-4.155031443E-1
6.628215458E0,2.566921093E-1,9.624141280E-1,3.401559234E-2
6.638244458E0,-1.292344294E-2,1.061563610E0,5.694708574E-1
6.648273458E0,-1.290304347E-1,1.252837874E0,1.024132805E0
6.658302458E0,-1.555922889E-1,1.428397454E0,1.490634195E0
6.668331458E0,-2.519851738E-1,1.477618731E0,2.154449877E0
6.678360458E0,4.940670647E-2,1.453270487E0,2.872285645E0
6.688389458E0,4.800981030E-1,1.285732555E0,3.260420896E0
6.698418458E0,7.559470430E-1,1.135141902E0,3.470825935E0
6.708447458E0,6.168349122E-1,1.202479022E0,3.541916383E0
6.718476458E0,3.287658762E-1,1.420956580E0,3.600948118E0
6.728505458E0,7.737686254E-2,1.590814394E0,3.559549246E0
6.738534458E0,-1.848570185E-1,1.538938189E0,3.369500120E0
6.748563459E0,-3.760997082E-1,1.365581401E0,3.451594443E0
6.758592458E0,-4.929335088E-1,1.054141593E0,3.697575111E0
6.768621459E0,-5.640793591E-1,5.506318595E-1,4.192770542E0
6.778650458E0,-8.097130680E-1,-1.303351678E-1,4.584280221E0
6.788679459E0,-1.103101206E0,-7.793440917E-1,4.562388831E0
6.798708458E0,-1.154399414E0,-1.145943609E0,4.089519823E0
6.808737459E0,-1.337687990E0,-1.264702752E0,3.142798306E0
6.818765459E0,-1.677531380E0,-1.124087740E0,1.926403204E0
6.828794458E0,-1.810706102E0,-1.020795214E0,8.209104860E-1
6.838823459E0,-1.817931652E0,-1.030453353E0,-1.732664484E-1
6.848852458E0,-1.889253211E0,-1.007632547E0,-8.755456996E-1
6.858881459E0,-1.917047220E0,-1.000035260E0,-1.121174950E0
6.868910458E0,-1.941995681E0,-1.024770444E0,-6.968875337E-1
6.878939459E0,-1.761654102E0,-1.061270518E0,2.628949088E-1
6.888968458E0,-1.580072036E0,-1.130431969E0,7.946845543E-1
6.898997459E0,-1.194147909E0,-1.237558223E0,8.879599231E-1
6.909026458E0,-7.685440651E-1,-1.341381384E0,7.198045260E-1
6.919055459E0,-4.077907399E-1,-1.315398989E0,4.132940662E-1
6.929084458E0,-1.304521852E-1,-1.246893010E0,-1.863098323E-2
6.939113459E0,1.891367418E-1,-1.068980657E0,-4.477107775E-1
6.949142458E0,3.465767509E-1,-7.516011000E-1,-8.889872789E-1
6.959171459E0,3.794272855E-1,-6.281307095E-1,-1.476319041E0
6.969200458E0,3.519258568E-1,-7.477267349E-1,-2.005897855E0
6.979229459E0,2.922181837E-1,-8.666117388E-1,-2.578247881E0
6.989257459E0,1.258921610E-1,-8.850874785E-1,-3.220736428E0
6.999286458E0,3.398036286E-2,-8.668044046E-1,-3.544037168E0
7.009315459E0,2.002465247E-1,-8.782938910E-1,-3.502447677E0
7.019344458E0,4.227801503E-1,-8.004294437E-1,-3.515109238E0
7.029373459E0,6.670295309E-1,-5.740562439E-1,-3.530029578E0
7.039402458E0,9.677318052E-1,-2.699849501E-1,-3.335182811E0
7.049431459E0,1.119750788E0,-7.828953981E-2,-3.168842974E0
7.059460458E0,9.694131721E-1,-5.786872387E-2,-3.224224293E0
7.069489459E0,7.354826653E-1,-1.253806758E-1,-3.374907040E0
7.079518458E0,5.587774694E-1,-2.037494454E-1,-3.443942192E0
7.089547459E0,4.178338444E-1,-1.308864141E-1,-3.331477430E0
7.099576458E0,2.709898672E-1,4.389767915E-2,-3.126230806E0
7.109604667E0,9.402220443E-2,1.376887724E-1,-2.819662458E0
7.119633667E0,-6.316725142E-2,1.584589595E-1,-2.201362672E0
7.129662667E0,6.695997477E-2,1.985539019E-1,-1.544074822E0
7.139691667E0,2.676271335E-1,3.335561711E-1,-1.209519947E0
7.149719667E0,4.641825302E-1,6.171560705E-1,-1.024374295E0
7.159748667E0,6.262574078E-1,8.722662887E-1,-7.959282571E-1
7.169777667E0,6.221630412E-1,1.037649229E0,-5.914341688E-1
7.179806667E0,4.661347328E-1,1.141295511E0,-5.514614332E-1
7.189835667E0,2.733699398E-1,1.083011051E0,-4.493403965E-1
7.199864667E0,-8.836823925E-3,8.687579593E-1,1.140136886E-1
7.209893667E0,-4.775960064E-1,6.277059093E-1,8.582051969E-1
7.219922667E0,-6.549988847E-1,3.393191868E-1,1.642583449E0
7.229951667E0,-6.166802533E-1,1.696379587E-1,2.582819819E0
7.239980667E0,-5.318616029E-1,2.383158454E-1,3.251380516E0
7.250009667E0,-8.162884813E-2,3.400571054E-1,3.426159055E0
7.260038667E0,2.287188835E-1,5.555296335E-1,3.201813084E0
7.270067667E0,2.443264908E-1,1.003354432E0,2.774935352E0
7.280096667E0,1.001974854E-1,1.291465458E0,2.318372474E0
7.290124667E0,-2.958201416E-2,1.250253697E0,2.132411721E0
7.300153667E0,-9.730187114E-2,9.878169179E-1,2.132580121E0
7.310182667E0,-6.033182692E-2,6.073827419E-1,2.283507866E0
7.320211667E0,2.614162210E-3,1.830529332E-2,3.215804887E0
7.330240667E0,6.348075354E-2,-5.736168256E-1,4.852754543E0
7.340269667E0,1.304787718E-1,-9.790151042E-1,5.831412967E0
7.350298667E0,1.428956996E-1,-1.124755493E0,5.746275753E0
7.360327667E0,6.786038750E-1,-1.516202314E0,5.035064880E0
7.370356667E0,5.058413836E-1,-1.336488141E0,3.581709024E0
7.380385667E0,2.356642062E-1,-7.431892955E-1,2.370089927E0
7.390414667E0,3.873708376E-1,-6.420926911E-1,1.799492896E0
7.400443667E0,5.860572886E-1,-5.808857918E-1,1.481946402E0
7.410472667E0,5.267367741E-1,-3.899139744E-1,1.203621860E0
7.420501667E0,2.479756467E-1,-2.922137251E-1,9.764932001E-1
7.430530667E0,5.799559018E-2,-4.496312955E-1,6.805252701E-1
7.440558667E0,-7.673483826E-3,-6.279564625E-1,2.186800182E-1
7.450587667E0,-7.827722412E-3,-6.690641427E-1,-2.952960849E-1
7.460616667E0,7.622614877E-2,-5.296828938E-1,-7.556748551E-1
7.470645667E0,1.959083109E-1,-3.296189484E-1,-1.167372631E0
7.480674667E0,2.993611423E-1,-2.586618170E-1,-1.586669449E0
7.490703667E0,3.877854417E-1,-2.450837052E-1,-2.009176388E0
7.500732667E0,4.664029372E-1,-2.337939012E-1,-2.441240602E0
7.510761667E0,3.575099112E-1,-2.902081302E-1,-2.849182127E0
7.520790667E0,2.429081755E-1,-4.307427424E-1,-3.110161487E0
7.530819667E0,1.913577702E-1,-5.334017229E-1,-3.106494114E0
7.540848667E0,6.140793387E-2,-5.505144766E-1,-3.005029135E0
7.550877667E0,-8.663896177E-2,-5.205969054E-1,-3.111413961E0
7.560906667E0,-2.120880134E-1,-4.789296466E-1,-3.220563936E0
7.570935667E0,-2.223915383E-1,-4.169532537E-1,-3.219342452E0
